order_id,rating
ORD_23382,3
ORD_23384,3
ORD_23386,4
ORD_23388,3
ORD_23389,4
ORD_23390,5
ORD_23391,4
ORD_23392,4
ORD_23393,4
ORD_23395,5
ORD_23396,5
ORD_23397,4
ORD_23398,5
ORD_23399,5
ORD_23400,5
ORD_23402,4
ORD_23403,2
ORD_23404,4
ORD_23405,5
ORD_23406,1
ORD_23407,2
ORD_23408,4
ORD_23410,4
ORD_23411,5
ORD_23413,4
ORD_23414,5
ORD_23415,4
ORD_23416,5
ORD_23417,3
ORD_23418,4
ORD_23419,4
ORD_23421,4
ORD_23422,4
ORD_23426,5
ORD_23428,5
ORD_23429,3
ORD_23430,4
ORD_23432,5
ORD_23437,5
ORD_23439,5
ORD_23441,3
ORD_23442,1
ORD_23443,4
ORD_23445,2
ORD_23446,4
ORD_23447,2
ORD_23449,4
ORD_23451,4
ORD_23453,5
ORD_23456,3
ORD_23457,4
ORD_23458,2
ORD_23459,5
ORD_23460,5
ORD_23461,4
ORD_23463,4
ORD_23466,4
ORD_23467,3
ORD_23469,5
ORD_23472,3
ORD_23473,4
ORD_23476,3
ORD_23477,2
ORD_23479,4
ORD_23480,4
ORD_23482,3
ORD_23483,4
ORD_23484,5
ORD_23490,5
ORD_23491,4
ORD_23493,3
ORD_23494,5
ORD_23498,3
ORD_23499,2
ORD_23500,5
ORD_23501,4
ORD_23503,2
ORD_23505,2
ORD_23506,5
ORD_23508,5
ORD_23509,4
ORD_23510,5
ORD_23513,3
ORD_23514,4
ORD_23515,5
ORD_23516,4
ORD_23517,1
ORD_23518,4
ORD_23520,5
ORD_23521,3
ORD_23524,5
ORD_23527,5
ORD_23528,1
ORD_23529,5
ORD_23530,5
ORD_23532,3
ORD_23533,4
ORD_23535,5
ORD_23537,3
ORD_23538,3
ORD_23539,5
ORD_23540,4
ORD_23541,4
ORD_23542,4
ORD_23546,4
ORD_23549,3
ORD_23551,5
ORD_23552,4
ORD_23553,5
ORD_23555,2
ORD_23556,5
ORD_23557,4
ORD_23561,4
ORD_23562,5
ORD_23565,4
ORD_23566,3
ORD_23567,5
ORD_23568,4
ORD_23569,5
ORD_23571,4
ORD_23572,5
ORD_23573,3
ORD_23574,4
ORD_23575,5
ORD_23576,3
ORD_23578,5
ORD_23579,3
ORD_23582,5
ORD_23583,1
ORD_23586,4
ORD_23587,3
ORD_23588,3
ORD_23590,4
ORD_23591,5
ORD_23593,5
ORD_23594,5
ORD_23595,5
ORD_23596,4
ORD_23597,5
ORD_23599,4
ORD_23600,5
ORD_23601,2
ORD_23602,2
ORD_23603,4
ORD_23604,3
ORD_23605,5
ORD_23606,4
ORD_23607,4
ORD_23613,5
ORD_23615,3
ORD_23617,3
ORD_23618,3
ORD_23619,5
ORD_23620,3
ORD_23621,5
ORD_23624,5
ORD_23625,5
ORD_23626,4
ORD_23627,3
ORD_23629,5
ORD_23630,3
ORD_23631,5
ORD_23632,5
ORD_23633,5
ORD_23636,3
ORD_23637,4
ORD_23639,5
ORD_23641,4
ORD_23643,4
ORD_23644,2
ORD_23645,4
ORD_23646,1
ORD_23647,5
ORD_23648,5
ORD_23649,2
ORD_23650,4
ORD_23651,5
ORD_23652,4
ORD_23654,5
ORD_23655,2
ORD_23656,4
ORD_23657,3
ORD_23658,4
ORD_23659,4
ORD_23660,4
ORD_23662,3
ORD_23663,3
ORD_23664,3
ORD_23666,5
ORD_23667,3
ORD_23669,2
ORD_23670,2
ORD_23671,4
ORD_23672,5
ORD_23673,2
ORD_23675,5
ORD_23677,4
ORD_23682,1
ORD_23683,4
ORD_23685,5
ORD_23686,5
ORD_23687,2
ORD_23688,1
ORD_23689,1
ORD_23690,4
ORD_23692,5
ORD_23693,5
ORD_23694,4
ORD_23695,5
ORD_23696,3
ORD_23697,4
ORD_23699,4
ORD_23701,4
ORD_23702,4
ORD_23703,3
ORD_23704,1
ORD_23706,5
ORD_23708,4
ORD_23709,1
ORD_23710,4
ORD_23714,3
ORD_23716,4
ORD_23717,4
ORD_23718,4
ORD_23719,2
ORD_23720,4
ORD_23722,5
ORD_23723,5
ORD_23724,2
ORD_23726,5
ORD_23727,4
ORD_23728,3
ORD_23730,3
ORD_23731,1
ORD_23733,1
ORD_23734,5
ORD_23735,4
ORD_23736,2
ORD_23737,5
ORD_23739,4
ORD_23741,5
ORD_23742,4
ORD_23743,1
ORD_23744,4
ORD_23746,4
ORD_23747,5
ORD_23748,4
ORD_23750,5
ORD_23751,5
ORD_23754,4
ORD_23755,5
ORD_23757,4
ORD_23758,3
ORD_23759,4
ORD_23762,5
ORD_23763,4
ORD_23765,4
ORD_23767,5
ORD_23769,4
ORD_23770,3
ORD_23771,1
ORD_23773,2
ORD_23775,5
ORD_23776,4
ORD_23777,5
ORD_23779,5
ORD_23782,3
ORD_23783,5
ORD_23785,1
ORD_23787,1
ORD_23788,1
ORD_23789,4
ORD_23790,4
ORD_23792,3
ORD_23793,3
ORD_23794,2
ORD_23795,5
ORD_23797,4
ORD_23798,4
ORD_23800,5
ORD_23801,3
ORD_23804,5
ORD_23805,4
ORD_23806,5
ORD_23807,4
ORD_23808,2
ORD_23809,4
ORD_23810,4
ORD_23811,4
ORD_23813,4
ORD_23818,4
ORD_23820,3
ORD_23821,4
ORD_23822,4
ORD_23823,5
ORD_23825,4
ORD_23826,5
ORD_23827,2
ORD_23828,5
ORD_23829,5
ORD_23830,3
ORD_23831,5
ORD_23838,3
ORD_23839,3
ORD_23840,4
ORD_23841,4
ORD_23845,5
ORD_23846,5
ORD_23847,4
ORD_23849,5
ORD_23853,5
ORD_23854,5
ORD_23855,2
ORD_23856,2
ORD_23860,5
ORD_23861,3
ORD_23862,5
ORD_23863,5
ORD_23864,3
ORD_23865,5
ORD_23866,5
ORD_23867,2
ORD_23870,4
ORD_23871,5
ORD_23872,4
ORD_23874,5
ORD_23876,5
ORD_23878,5
ORD_23882,2
ORD_23883,4
ORD_23884,4
ORD_23885,5
ORD_23886,2
ORD_23887,2
ORD_23889,5
ORD_23890,1
ORD_23892,5
ORD_23893,3
ORD_23895,5
ORD_23896,3
ORD_23897,1
ORD_23898,2
ORD_23900,5
ORD_23903,5
ORD_23904,4
ORD_23906,1
ORD_23908,4
ORD_23914,5
ORD_23915,5
ORD_23917,2
ORD_23921,3
ORD_23924,4
ORD_23926,5
ORD_23927,5
ORD_23928,5
ORD_23929,1
ORD_23932,5
ORD_23933,5
ORD_23935,1
ORD_23937,2
ORD_23938,4
ORD_23940,4
ORD_23941,5
ORD_23942,4
ORD_23943,5
ORD_23946,5
ORD_23949,2
ORD_23950,3
ORD_23953,5
ORD_23955,5
ORD_23956,2
ORD_23958,4
ORD_23959,4
ORD_23960,5
ORD_23962,4
ORD_23963,5
ORD_23965,4
ORD_23966,3
ORD_23968,5
ORD_23970,5
ORD_23972,5
ORD_23973,5
ORD_23975,5
ORD_23976,4
ORD_23977,3
ORD_23979,3
ORD_23981,5
ORD_23983,3
ORD_23986,4
ORD_23987,4
ORD_23988,5
ORD_23989,4
ORD_23991,3
ORD_23992,4
ORD_23993,5
ORD_23994,5
ORD_23995,4
ORD_23996,5
ORD_23997,2
ORD_23999,5
ORD_24001,5
ORD_24002,5
ORD_24003,1
ORD_24004,1
ORD_24006,5
ORD_24008,5
ORD_24009,2
ORD_24012,5
ORD_24013,5
ORD_24016,2
ORD_24020,4
ORD_24021,5
ORD_24022,3
ORD_24023,2
ORD_24024,4
ORD_24025,5
ORD_24026,4
ORD_24028,4
ORD_24030,4
ORD_24031,2
ORD_24032,1
ORD_24033,2
ORD_24034,4
ORD_24035,5
ORD_24036,4
ORD_24037,3
ORD_24039,1
ORD_24040,2
ORD_24042,4
ORD_24044,4
ORD_24045,4
ORD_24047,4
ORD_24049,5
ORD_24050,4
ORD_24051,5
ORD_24052,4
ORD_24053,4
ORD_24054,3
ORD_24055,4
ORD_24056,3
ORD_24057,3
ORD_24058,5
ORD_24059,5
ORD_24060,4
ORD_24061,2
ORD_24062,3
ORD_24063,4
ORD_24064,3
ORD_24065,4
ORD_24066,4
ORD_24067,5
ORD_24068,5
ORD_24069,5
ORD_24070,5
ORD_24071,5
ORD_24072,4
ORD_24073,3
ORD_24074,3
ORD_24075,5
ORD_24076,5
ORD_24078,5
ORD_24079,4
ORD_24083,5
ORD_24086,5
ORD_24087,3
ORD_24088,1
ORD_24089,4
ORD_24090,4
ORD_24091,3
ORD_24092,4
ORD_24094,5
ORD_24095,4
ORD_24096,4
ORD_24097,4
ORD_24099,2
ORD_24100,5
ORD_24101,4
ORD_24103,4
ORD_24106,4
ORD_24107,5
ORD_24109,5
ORD_24110,5
ORD_24111,1
ORD_24113,5
ORD_24114,2
ORD_24115,5
ORD_24118,4
ORD_24119,3
ORD_24120,1
ORD_24121,5
ORD_24122,5
ORD_24124,1
ORD_24126,4
ORD_24128,3
ORD_24129,5
ORD_24130,5
ORD_24134,5
ORD_24135,3
ORD_24136,1
ORD_24141,4
ORD_24142,4
ORD_24143,5
ORD_24146,4
ORD_24147,3
ORD_24148,5
ORD_24149,3
ORD_24150,5
ORD_24151,4
ORD_24152,4
ORD_24153,3
ORD_24154,5
ORD_24156,4
ORD_24157,5
ORD_24158,5
ORD_24159,4
ORD_24160,5
ORD_24162,3
ORD_24167,4
ORD_24168,3
ORD_24169,5
ORD_24170,4
ORD_24171,5
ORD_24172,4
ORD_24173,5
ORD_24175,4
ORD_24177,3
ORD_24181,5
ORD_24182,5
ORD_24183,2
ORD_24184,5
ORD_24187,4
ORD_24189,3
ORD_24190,3
ORD_24192,4
ORD_24194,5
ORD_24195,4
ORD_24196,5
ORD_24199,3
ORD_24203,5
ORD_24205,3
ORD_24206,3
ORD_24207,1
ORD_24210,4
ORD_24212,1
ORD_24213,4
ORD_24215,5
ORD_24216,1
ORD_24218,3
ORD_24220,3
ORD_24222,2
ORD_24223,5
ORD_24224,3
ORD_24226,4
ORD_24227,4
ORD_24228,1
ORD_24230,4
ORD_24231,5
ORD_24232,5
ORD_24235,5
ORD_24236,4
ORD_24238,5
ORD_24239,4
ORD_24242,4
ORD_24243,4
ORD_24244,3
ORD_24245,4
ORD_24246,4
ORD_24248,3
ORD_24250,5
ORD_24251,5
ORD_24252,4
ORD_24254,5
ORD_24255,2
ORD_24257,4
ORD_24258,4
ORD_24259,4
ORD_24260,3
ORD_24261,2
ORD_24263,4
ORD_24264,4
ORD_24265,4
ORD_24267,3
ORD_24269,5
ORD_24270,4
ORD_24273,5
ORD_24275,2
ORD_24276,4
ORD_24277,5
ORD_24279,5
ORD_24280,5
ORD_24281,5
ORD_24282,5
ORD_24283,5
ORD_24285,4
ORD_24286,5
ORD_24289,5
ORD_24290,3
ORD_24291,3
ORD_24292,4
ORD_24293,3
ORD_24297,3
ORD_24300,4
ORD_24301,5
ORD_24302,3
ORD_24303,4
ORD_24306,2
ORD_24307,3
ORD_24308,5
ORD_24309,5
ORD_24310,4
ORD_24311,5
ORD_24313,1
ORD_24314,4
ORD_24315,4
ORD_24316,3
ORD_24318,5
ORD_24319,3
ORD_24320,4
ORD_24321,5
ORD_24324,2
ORD_24325,3
ORD_24326,5
ORD_24327,4
ORD_24329,4
ORD_24330,5
ORD_24331,4
ORD_24332,3
ORD_24334,3
ORD_24335,2
ORD_24336,5
ORD_24337,5
ORD_24339,4
ORD_24340,4
ORD_24341,4
ORD_24342,5
ORD_24344,2
ORD_24346,4
ORD_24347,2
ORD_24348,5
ORD_24350,5
ORD_24351,5
ORD_24352,5
ORD_24353,3
ORD_24356,2
ORD_24358,5
ORD_24360,4
ORD_24361,4
ORD_24362,3
ORD_24363,5
ORD_24364,5
ORD_24365,4
ORD_24366,5
ORD_24367,5
ORD_24369,5
ORD_24370,3
ORD_24373,5
ORD_24374,5
ORD_24377,3
ORD_24379,5
ORD_24380,5
ORD_24381,5
ORD_24383,5
ORD_24384,3
ORD_24385,5
ORD_24386,2
ORD_24391,4
ORD_24392,3
ORD_24393,5
ORD_24394,5
ORD_24395,3
ORD_24396,5
ORD_24397,5
ORD_24398,4
ORD_24399,4
ORD_24400,5
ORD_24401,1
ORD_24402,2
ORD_24403,3
ORD_24404,5
ORD_24405,5
ORD_24406,4
ORD_24407,3
ORD_24410,4
ORD_24414,5
ORD_24415,5
ORD_24416,4
ORD_24417,4
ORD_24418,1
ORD_24419,2
ORD_24420,5
ORD_24421,5
ORD_24422,5
ORD_24423,4
ORD_24427,5
ORD_24429,5
ORD_24430,4
ORD_24432,3
ORD_24435,5
ORD_24439,4
ORD_24440,5
ORD_24442,4
ORD_24443,5
ORD_24444,3
ORD_24447,3
ORD_24448,5
ORD_24449,5
ORD_24451,4
ORD_24452,2
ORD_24453,4
ORD_24456,4
ORD_24457,5
ORD_24459,2
ORD_24460,5
ORD_24461,4
ORD_24463,4
ORD_24466,5
ORD_24467,5
ORD_24469,2
ORD_24470,1
ORD_24472,5
ORD_24473,5
ORD_24474,4
ORD_24475,2
ORD_24476,4
ORD_24478,4
ORD_24479,4
ORD_24480,3
ORD_24482,2
ORD_24483,4
ORD_24484,1
ORD_24485,1
ORD_24489,2
ORD_24490,4
ORD_24495,3
ORD_24497,3
ORD_24498,4
ORD_24499,3
ORD_24501,4
ORD_24504,2
ORD_24507,5
ORD_24511,5
ORD_24512,1
ORD_24513,4
ORD_24514,5
ORD_24515,4
ORD_24517,5
ORD_24518,5
ORD_24519,1
ORD_24521,5
ORD_24523,1
ORD_24524,4
ORD_24529,4
ORD_24530,5
ORD_24532,4
ORD_24534,4
ORD_24536,5
ORD_24537,5
ORD_24539,2
ORD_24540,4
ORD_24541,1
ORD_24542,5
ORD_24543,1
ORD_24546,3
ORD_24547,4
ORD_24548,4
ORD_24549,3
ORD_24552,5
ORD_24553,3
ORD_24554,2
ORD_24555,4
ORD_24558,4
ORD_24561,4
ORD_24563,4
ORD_24564,2
ORD_24565,4
ORD_24566,5
ORD_24567,1
ORD_24568,5
ORD_24569,5
ORD_24570,4
ORD_24571,1
ORD_24572,4
ORD_24573,5
ORD_24574,3
ORD_24575,3
ORD_24576,3
ORD_24578,4
ORD_24580,1
ORD_24583,1
ORD_24584,4
ORD_24585,4
ORD_24586,3
ORD_24588,5
ORD_24589,5
ORD_24592,5
ORD_24593,4
ORD_24594,3
ORD_24595,5
ORD_24596,3
ORD_24598,5
ORD_24600,1
ORD_24601,5
ORD_24602,3
ORD_24603,2
ORD_24605,5
ORD_24606,5
ORD_24607,5
ORD_24608,4
ORD_24609,1
ORD_24611,4
ORD_24614,5
ORD_24618,5
ORD_24619,4
ORD_24623,3
ORD_24624,4
ORD_24625,4
ORD_24627,3
ORD_24628,4
ORD_24630,2
ORD_24631,4
ORD_24633,5
ORD_24635,1
ORD_24637,4
ORD_24638,3
ORD_24639,3
ORD_24640,5
ORD_24642,4
ORD_24643,3
ORD_24644,3
ORD_24645,5
ORD_24646,2
ORD_24648,3
ORD_24650,4
ORD_24651,4
ORD_24653,5
ORD_24655,4
ORD_24656,5
ORD_24657,5
ORD_24659,3
ORD_24661,2
ORD_24662,5
ORD_24663,5
ORD_24664,4
ORD_24666,1
ORD_24667,5
ORD_24669,5
ORD_24670,4
ORD_24672,3
ORD_24675,2
ORD_24676,3
ORD_24677,3
ORD_24678,5
ORD_24679,1
ORD_24680,4
ORD_24681,2
ORD_24683,5
ORD_24684,1
ORD_24685,4
ORD_24687,3
ORD_24688,1
ORD_24689,3
ORD_24690,3
ORD_24691,4
ORD_24692,3
ORD_24693,5
ORD_24694,5
ORD_24695,5
ORD_24696,4
ORD_24697,4
ORD_24698,5
ORD_24699,5
ORD_24700,5
ORD_24702,3
ORD_24703,4
ORD_24704,4
ORD_24706,5
ORD_24707,5
ORD_24708,4
ORD_24709,3
ORD_24710,4
ORD_24711,2
ORD_24712,5
ORD_24713,2
ORD_24714,4
ORD_24716,3
ORD_24717,1
ORD_24718,3
ORD_24720,4
ORD_24721,5
ORD_24723,4
ORD_24724,5
ORD_24725,4
ORD_24726,4
ORD_24728,5
ORD_24730,5
ORD_24731,4
ORD_24732,5
ORD_24733,3
ORD_24734,5
ORD_24737,1
ORD_24738,5
ORD_24739,4
ORD_24741,1
ORD_24742,2
ORD_24744,4
ORD_24745,4
ORD_24747,4
ORD_24748,1
ORD_24749,4
ORD_24750,5
ORD_24751,3
ORD_24752,3
ORD_24754,2
ORD_24755,5
ORD_24756,4
ORD_24758,1
ORD_24759,2
ORD_24761,2
ORD_24762,3
ORD_24763,4
ORD_24765,2
ORD_24767,5
ORD_24768,3
ORD_24769,2
ORD_24771,5
ORD_24772,2
ORD_24773,4
ORD_24776,5
ORD_24778,4
ORD_24780,5
ORD_24781,4
ORD_24782,4
ORD_24784,3
ORD_24786,4
ORD_24788,5
ORD_24790,5
ORD_24791,5
ORD_24794,1
ORD_24795,3
ORD_24796,5
ORD_24797,3
ORD_24798,5
ORD_24799,3
ORD_24801,3
ORD_24802,5
ORD_24803,5
ORD_24804,5
ORD_24805,4
ORD_24806,5
ORD_24807,5
ORD_24810,3
ORD_24811,4
ORD_24814,5
ORD_24816,4
ORD_24817,1
ORD_24819,2
ORD_24820,4
ORD_24822,5
ORD_24823,3
ORD_24824,5
ORD_24825,3
ORD_24826,3
ORD_24828,5
ORD_24829,4
ORD_24830,5
ORD_24832,5
ORD_24833,5
ORD_24834,4
ORD_24835,3
ORD_24836,3
ORD_24837,5
ORD_24838,4
ORD_24841,5
ORD_24842,1
ORD_24844,1
ORD_24845,4
ORD_24846,4
ORD_24847,5
ORD_24848,5
ORD_24850,3
ORD_24851,4
ORD_24853,4
ORD_24854,3
ORD_24855,5
ORD_24858,5
ORD_24859,5
ORD_24863,5
ORD_24864,3
ORD_24865,4
ORD_24866,5
ORD_24869,4
ORD_24870,3
ORD_24871,5
ORD_24873,3
ORD_24874,2
ORD_24878,5
ORD_24880,5
ORD_24883,4
ORD_24884,5
ORD_24886,4
ORD_24887,4
ORD_24889,5
ORD_24890,2
ORD_24891,4
ORD_24892,4
ORD_24894,4
ORD_24895,2
ORD_24896,3
ORD_24897,5
ORD_24898,5
ORD_24899,5
ORD_24903,4
ORD_24905,2
ORD_24906,5
ORD_24907,1
ORD_24908,4
ORD_24909,5
ORD_24910,5
ORD_24913,5
ORD_24916,3
ORD_24917,5
ORD_24919,4
ORD_24922,3
ORD_24924,3
ORD_24925,3
ORD_24929,4
ORD_24930,1
ORD_24931,5
ORD_24932,3
ORD_24933,4
ORD_24935,4
ORD_24936,4
ORD_24937,4
ORD_24940,5
ORD_24942,5
ORD_24943,1
ORD_24945,2
ORD_24946,1
ORD_24949,1
ORD_24951,4
ORD_24952,1
ORD_24953,4
ORD_24954,2
ORD_24955,5
ORD_24957,2
ORD_24959,5
ORD_24960,5
ORD_24962,5
ORD_24964,4
ORD_24965,4
ORD_24967,4
ORD_24969,4
ORD_24970,3
ORD_24971,1
ORD_24973,4
ORD_24975,3
ORD_24976,4
ORD_24978,2
ORD_24979,2
ORD_24980,5
ORD_24982,4
ORD_24983,5
ORD_24985,5
ORD_24986,5
ORD_24987,3
ORD_24988,3
ORD_24989,3
ORD_24991,3
ORD_24992,5
ORD_24993,1
ORD_24994,3
ORD_24995,5
ORD_24996,5
ORD_24998,5
ORD_25000,5
ORD_25001,3
ORD_25004,5
ORD_25005,4
ORD_25006,3
ORD_25011,1
ORD_25012,5
ORD_25013,5
ORD_25014,4
ORD_25015,5
ORD_25016,5
ORD_25017,5
ORD_25020,4
ORD_25021,5
ORD_25024,3
ORD_25027,5
ORD_25029,2
ORD_25033,4
ORD_25034,5
ORD_25035,3
ORD_25036,4
ORD_25037,1
ORD_25038,5
ORD_25040,2
ORD_25041,5
ORD_25042,5
ORD_25043,5
ORD_25046,5
ORD_25047,4
ORD_25048,2
ORD_25052,1
ORD_25054,2
ORD_25055,3
ORD_25056,4
ORD_25057,3
ORD_25058,3
ORD_25059,4
ORD_25060,5
ORD_25063,1
ORD_25064,4
ORD_25065,3
ORD_25066,5
ORD_25067,4
ORD_25068,2
ORD_25069,1
ORD_25070,4
ORD_25071,5
ORD_25072,5
ORD_25073,4
ORD_25074,4
ORD_25076,2
ORD_25077,3
ORD_25078,4
ORD_25079,5
ORD_25081,4
ORD_25084,4
ORD_25085,4
ORD_25086,4
ORD_25087,5
ORD_25088,4
ORD_25091,3
ORD_25092,4
ORD_25094,5
ORD_25097,5
ORD_25099,5
ORD_25100,5
ORD_25103,4
ORD_25104,3
ORD_25105,3
ORD_25106,4
ORD_25107,5
ORD_25108,5
ORD_25110,1
ORD_25112,3
ORD_25113,5
ORD_25115,5
ORD_25116,2
ORD_25118,5
ORD_25122,3
ORD_25123,5
ORD_25124,5
ORD_25126,4
ORD_25127,4
ORD_25128,2
ORD_25129,5
ORD_25132,5
ORD_25133,5
ORD_25134,3
ORD_25137,5
ORD_25139,5
ORD_25142,1
ORD_25144,5
ORD_25146,2
ORD_25147,4
ORD_25148,1
ORD_25149,4
ORD_25150,4
ORD_25152,5
ORD_25153,4
ORD_25154,1
ORD_25155,5
ORD_25157,4
ORD_25159,4
ORD_25160,5
ORD_25161,1
ORD_25162,5
ORD_25163,4
ORD_25166,5
ORD_25167,3
ORD_25169,4
ORD_25170,4
ORD_25171,4
ORD_25172,5
ORD_25174,3
ORD_25177,3
ORD_25178,1
ORD_25179,2
ORD_25180,1
ORD_25182,5
ORD_25185,5
ORD_25186,4
ORD_25188,5
ORD_25190,5
ORD_25191,1
ORD_25196,4
ORD_25197,3
ORD_25199,1
ORD_25200,4
ORD_25201,4
ORD_25202,5
ORD_25203,3
ORD_25204,4
ORD_25205,3
ORD_25208,5
ORD_25210,4
ORD_25211,5
ORD_25213,3
ORD_25214,4
ORD_25215,4
ORD_25216,2
ORD_25218,5
ORD_25219,4
ORD_25220,3
ORD_25222,4
ORD_25224,5
ORD_25226,4
ORD_25229,5
ORD_25230,4
ORD_25231,5
ORD_25234,4
ORD_25236,5
ORD_25237,5
ORD_25238,5
ORD_25239,4
ORD_25242,4
ORD_25243,4
ORD_25246,4
ORD_25247,3
ORD_25249,3
ORD_25251,4
ORD_25252,4
ORD_25254,4
ORD_25256,4
ORD_25257,4
ORD_25258,2
ORD_25259,5
ORD_25260,3
ORD_25264,4
ORD_25265,5
ORD_25266,4
ORD_25267,5
ORD_25268,4
ORD_25269,2
ORD_25270,1
ORD_25271,1
ORD_25276,4
ORD_25278,1
ORD_25279,5
ORD_25280,4
ORD_25281,4
ORD_25282,4
ORD_25283,2
ORD_25284,4
ORD_25287,5
ORD_25288,5
ORD_25291,5
ORD_25292,3
ORD_25294,5
ORD_25295,4
ORD_25296,5
ORD_25297,4
ORD_25298,4
ORD_25299,4
ORD_25300,2
ORD_25304,5
ORD_25305,2
ORD_25307,3
ORD_25308,5
ORD_25310,5
ORD_25311,5
ORD_25312,5
ORD_25313,4
ORD_25316,5
ORD_25317,4
ORD_25319,3
ORD_25321,3
ORD_25322,5
ORD_25323,1
ORD_25324,2
ORD_25325,1
ORD_25326,5
ORD_25327,3
ORD_25328,5
ORD_25331,2
ORD_25332,4
ORD_25333,2
ORD_25335,3
ORD_25336,2
ORD_25337,1
ORD_25341,3
ORD_25342,5
ORD_25343,4
ORD_25344,4
ORD_25346,5
ORD_25347,5
ORD_25349,1
ORD_25350,1
ORD_25353,1
ORD_25354,5
ORD_25355,5
ORD_25357,3
ORD_25358,3
ORD_25361,3
ORD_25362,4
ORD_25364,5
ORD_25365,5
ORD_25366,5
ORD_25367,3
ORD_25368,4
ORD_25371,1
ORD_25373,4
ORD_25377,3
ORD_25378,5
ORD_25379,5
ORD_25380,5
ORD_25381,3
ORD_25382,5
ORD_25384,5
ORD_25385,5
ORD_25386,5
ORD_25387,4
ORD_25388,5
ORD_25389,5
ORD_25390,5
ORD_25391,5
ORD_25392,4
ORD_25394,3
ORD_25395,3
ORD_25396,4
ORD_25398,4
ORD_25402,3
ORD_25403,5
ORD_25404,2
ORD_25405,3
ORD_25406,3
ORD_25407,4
ORD_25408,5
ORD_25409,5
ORD_25410,5
ORD_25411,3
ORD_25412,1
ORD_25415,1
ORD_25416,4
ORD_25417,3
ORD_25419,4
ORD_25422,3
ORD_25423,4
ORD_25426,2
ORD_25428,5
ORD_25429,5
ORD_25430,5
ORD_25431,5
ORD_25434,5
ORD_25436,4
ORD_25438,5
ORD_25444,3
ORD_25446,2
ORD_25450,4
ORD_25453,1
ORD_25454,1
ORD_25458,5
ORD_25459,5
ORD_25460,2
ORD_25461,2
ORD_25462,5
ORD_25465,4
ORD_25466,3
ORD_25467,4
ORD_25468,4
ORD_25469,3
ORD_25470,5
ORD_25471,5
ORD_25472,3
ORD_25473,3
ORD_25474,1
ORD_25475,3
ORD_25476,4
ORD_25479,3
ORD_25481,3
ORD_25482,4
ORD_25483,5
ORD_25484,5
ORD_25487,2
ORD_25489,4
ORD_25491,4
ORD_25493,4
ORD_25494,4
ORD_25495,2
ORD_25497,4
ORD_25498,4
ORD_25499,4
ORD_25500,3
ORD_25503,4
ORD_25505,3
ORD_25506,4
ORD_25507,5
ORD_25508,4
ORD_25509,5
ORD_25510,4
ORD_25512,1
ORD_25513,3
ORD_25515,5
ORD_25517,3
ORD_25518,3
ORD_25519,5
ORD_25520,5
ORD_25521,1
ORD_25523,4
ORD_25524,5
ORD_25525,3
ORD_25527,5
ORD_25528,5
ORD_25530,1
ORD_25531,5
ORD_25533,4
ORD_25534,3
ORD_25536,4
ORD_25538,5
ORD_25539,4
ORD_25540,1
ORD_25541,4
ORD_25543,2
ORD_25545,4
ORD_25546,4
ORD_25547,3
ORD_25548,4
ORD_25550,5
ORD_25551,3
ORD_25552,2
ORD_25553,5
ORD_25554,5
ORD_25558,4
ORD_25559,4
ORD_25560,3
ORD_25561,4
ORD_25562,4
ORD_25563,2
ORD_25564,2
ORD_25565,5
ORD_25566,2
ORD_25567,5
ORD_25571,5
ORD_25572,4
ORD_25573,3
ORD_25575,5
ORD_25577,4
ORD_25579,2
ORD_25580,2
ORD_25582,1
ORD_25584,4
ORD_25585,5
ORD_25586,5
ORD_25588,3
ORD_25589,1
ORD_25590,5
ORD_25591,4
ORD_25595,3
ORD_25596,4
ORD_25597,4
ORD_25598,3
ORD_25601,5
ORD_25602,1
ORD_25603,5
ORD_25604,3
ORD_25605,3
ORD_25608,2
ORD_25610,5
ORD_25611,5
ORD_25613,4
ORD_25614,3
ORD_25615,5
ORD_25616,4
ORD_25617,4
ORD_25618,4
ORD_25619,5
ORD_25621,5
ORD_25622,5
ORD_25624,5
ORD_25625,5
ORD_25626,1
ORD_25627,3
ORD_25628,1
ORD_25629,4
ORD_25631,5
ORD_25632,5
ORD_25634,4
ORD_25635,2
ORD_25636,1
ORD_25637,4
ORD_25638,3
ORD_25639,5
ORD_25641,3
ORD_25642,1
ORD_25644,3
ORD_25645,4
ORD_25648,5
ORD_25650,4
ORD_25651,4
ORD_25652,5
ORD_25653,5
ORD_25654,3
ORD_25655,3
ORD_25656,2
ORD_25657,4
ORD_25659,3
ORD_25661,1
ORD_25662,1
ORD_25663,3
ORD_25664,5
ORD_25665,4
ORD_25666,4
ORD_25668,1
ORD_25669,4
ORD_25671,2
ORD_25672,4
ORD_25673,5
ORD_25674,2
ORD_25675,5
ORD_25676,5
ORD_25677,5
ORD_25679,5
ORD_25681,4
ORD_25684,3
ORD_25685,3
ORD_25689,4
ORD_25693,5
ORD_25694,5
ORD_25695,4
ORD_25697,3
ORD_25698,4
ORD_25700,2
ORD_25704,4
ORD_25705,4
ORD_25706,3
ORD_25707,4
ORD_25708,5
ORD_25709,4
ORD_25710,5
ORD_25711,4
ORD_25712,5
ORD_25713,4
ORD_25714,4
ORD_25715,5
ORD_25716,4
ORD_25718,1
ORD_25719,5
ORD_25721,5
ORD_25722,4
ORD_25726,3
ORD_25727,2
