order_id,user_id,order_amount,promised_time_mins,order_date,actual_delivery_mins,rating,city,signup_date,is_good_experience,is_high_value
ORD_27047,U_04810,3135,30,2024-01-21,27.0,4.0,Chennai,2024-01-01,True,True
ORD_27087,U_01815,4986,30,2024-01-06,23.0,5.0,Delhi,2023-12-29,True,True
ORD_27100,U_00144,3371,30,2024-01-09,17.0,4.0,Bangalore,2023-12-10,True,True
ORD_27110,U_00791,962,30,2024-01-18,27.0,4.0,Hyderabad,2024-01-08,True,True
ORD_27114,U_03652,3213,30,2024-01-14,24.0,5.0,Chennai,2023-12-29,True,True
ORD_27125,U_01055,805,60,2024-01-27,16.0,5.0,Delhi,2023-11-22,True,True
ORD_27131,U_03240,1097,45,2024-01-10,29.0,4.0,Bangalore,2023-11-11,True,True
ORD_27133,U_02632,1104,45,2024-01-12,42.0,5.0,Gurgaon,2023-12-01,True,True
ORD_27146,U_04750,4208,30,2024-01-04,24.0,5.0,Chennai,2023-11-20,True,True
ORD_27159,U_04358,1519,45,2024-01-31,26.0,5.0,Gurgaon,2023-12-19,True,True
ORD_27160,U_04620,1608,45,2024-01-03,33.0,5.0,Chennai,2023-12-04,True,True
ORD_27163,U_00460,1261,45,2024-01-21,41.0,5.0,Hyderabad,2023-11-25,True,True
ORD_27165,U_04506,4702,30,2024-01-07,21.0,4.0,Delhi,2024-01-29,True,True
ORD_27169,U_00681,2849,30,2024-01-24,17.0,4.0,Delhi,2024-01-06,True,True
ORD_27172,U_02170,4159,30,2024-01-11,21.0,4.0,Delhi,2023-12-22,True,True
ORD_27179,U_02877,986,30,2024-01-11,14.0,4.0,Chennai,2023-11-08,True,True
ORD_27182,U_00646,2656,30,2024-01-15,24.0,5.0,Delhi,2024-01-07,True,True
ORD_27194,U_02640,1510,60,2024-01-11,55.0,5.0,Hyderabad,2024-01-19,True,True
ORD_27206,U_03729,689,60,2024-01-29,54.0,4.0,Mumbai,2023-11-09,True,True
ORD_27214,U_02821,649,60,2024-01-04,38.0,4.0,Chennai,2023-12-04,True,True
ORD_27215,U_04415,1304,45,2024-01-13,30.0,5.0,Delhi,2023-12-05,True,True
ORD_27223,U_02072,4835,30,2024-01-28,23.0,5.0,Bangalore,2024-01-16,True,True
ORD_27224,U_03537,107,60,2024-01-18,27.0,4.0,Gurgaon,2023-11-27,True,True
ORD_27225,U_01061,4195,30,2024-01-10,15.0,5.0,Mumbai,2023-11-01,True,True
ORD_27227,U_00026,1066,30,2024-01-10,22.0,5.0,Hyderabad,2023-12-18,True,True
ORD_27236,U_00985,3228,30,2024-01-31,23.0,5.0,Hyderabad,2024-01-15,True,True
ORD_27239,U_00926,4057,30,2024-01-05,22.0,5.0,Hyderabad,2024-01-27,True,True
ORD_27242,U_02553,1056,30,2024-01-06,16.0,5.0,Mumbai,2023-11-06,True,True
ORD_27243,U_04407,1267,45,2024-01-29,32.0,4.0,Gurgaon,2023-11-16,True,True
ORD_27245,U_01429,1640,60,2024-01-02,45.0,5.0,Delhi,2024-01-19,True,True
ORD_27249,U_03288,3532,30,2024-01-17,18.0,4.0,Delhi,2023-11-01,True,True
ORD_27257,U_02716,4544,30,2024-01-30,26.0,5.0,Delhi,2023-12-12,True,True
ORD_27260,U_03493,2416,30,2024-01-16,26.0,5.0,Bangalore,2023-11-09,True,True
ORD_27261,U_03480,2962,30,2024-01-13,20.0,5.0,Bangalore,2024-01-10,True,True
ORD_27265,U_04306,1091,45,2024-01-25,30.0,4.0,Mumbai,2024-01-26,True,True
ORD_27268,U_04891,3370,30,2024-01-11,26.0,5.0,Gurgaon,2023-11-15,True,True
ORD_27276,U_03629,2123,30,2024-01-22,22.0,4.0,Gurgaon,2024-01-25,True,True
ORD_27279,U_01393,1001,60,2024-01-17,56.0,5.0,Chennai,2024-01-08,True,True
ORD_27281,U_00131,2230,30,2024-01-28,21.0,5.0,Chennai,2024-01-18,True,True
ORD_27290,U_03893,3011,30,2024-01-04,18.0,5.0,Delhi,2024-01-11,True,True
ORD_27291,U_04296,4671,30,2024-01-03,22.0,5.0,Mumbai,2023-11-23,True,True
ORD_27292,U_03484,3656,30,2024-01-13,17.0,5.0,Gurgaon,2023-11-06,True,True
ORD_27296,U_02869,3368,30,2024-01-12,19.0,5.0,Mumbai,2023-12-05,True,True
ORD_27306,U_03148,1674,45,2024-01-04,10.0,4.0,Chennai,2023-11-13,True,True
ORD_27308,U_03359,3475,30,2024-01-07,24.0,4.0,Gurgaon,2024-01-23,True,True
ORD_27310,U_00606,1251,30,2024-01-31,23.0,5.0,Bangalore,2024-01-19,True,True
ORD_27321,U_03055,3183,30,2024-01-31,21.0,5.0,Gurgaon,2023-12-20,True,True
ORD_27330,U_00173,4776,30,2024-01-22,27.0,5.0,Chennai,2024-01-25,True,True
ORD_27333,U_00884,217,30,2024-01-17,11.0,5.0,Delhi,2024-01-18,True,True
ORD_27334,U_02899,3826,30,2024-01-12,20.0,4.0,Chennai,2023-12-02,True,True
ORD_27336,U_01992,821,30,2024-01-18,26.0,5.0,Gurgaon,2023-11-17,True,True
ORD_27340,U_03546,2311,30,2024-01-19,22.0,5.0,Gurgaon,2023-11-16,True,True
ORD_27347,U_04148,2361,30,2024-01-12,20.0,5.0,Chennai,2023-12-23,True,True
ORD_27348,U_02090,3730,30,2024-01-08,22.0,4.0,Gurgaon,2023-12-29,True,True
ORD_27351,U_04799,4056,30,2024-01-24,23.0,4.0,Bangalore,2023-12-08,True,True
ORD_27357,U_02284,1447,30,2024-01-03,11.0,4.0,Delhi,2024-01-15,True,True
ORD_27359,U_04878,352,60,2024-01-21,40.0,4.0,Hyderabad,2024-01-08,True,True
ORD_27360,U_03099,1463,60,2024-01-29,27.0,5.0,Hyderabad,2024-01-21,True,True
ORD_27370,U_01763,786,60,2024-01-30,22.0,4.0,Mumbai,2024-01-17,True,True
ORD_27375,U_04820,3459,30,2024-01-30,20.0,4.0,Mumbai,2023-12-07,True,True
ORD_27382,U_00584,4205,30,2024-01-03,20.0,5.0,Hyderabad,2024-01-05,True,True
ORD_27384,U_04163,1148,45,2024-01-21,41.0,5.0,Hyderabad,2024-01-05,True,True
ORD_27386,U_00173,3230,30,2024-01-19,26.0,5.0,Chennai,2024-01-25,True,True
ORD_27394,U_03877,1604,30,2024-01-29,18.0,5.0,Gurgaon,2023-11-19,True,True
ORD_27398,U_02043,4874,30,2024-01-15,23.0,5.0,Mumbai,2023-12-22,True,True
ORD_27402,U_00699,958,60,2024-01-21,18.0,4.0,Gurgaon,2024-01-17,True,True
ORD_27404,U_00525,3253,30,2024-01-05,25.0,5.0,Gurgaon,2023-12-19,True,True
ORD_27405,U_03197,3765,30,2024-01-03,23.0,5.0,Bangalore,2024-01-10,True,True
ORD_27409,U_04881,2394,30,2024-01-07,15.0,5.0,Mumbai,2023-11-13,True,True
ORD_27412,U_04489,1129,60,2024-01-24,40.0,4.0,Hyderabad,2023-11-06,True,True
ORD_27421,U_02318,2253,30,2024-01-31,27.0,5.0,Chennai,2023-12-05,True,True
ORD_27423,U_04566,3565,30,2024-01-08,19.0,5.0,Gurgaon,2023-12-20,True,True
ORD_27428,U_04799,4080,30,2024-01-15,23.0,5.0,Bangalore,2023-12-08,True,True
ORD_27429,U_03635,1106,45,2024-01-16,28.0,4.0,Gurgaon,2023-12-23,True,True
ORD_27442,U_02312,150,60,2024-01-11,52.0,5.0,Mumbai,2023-12-07,True,True
ORD_27445,U_03111,2826,30,2024-01-30,20.0,5.0,Gurgaon,2023-12-27,True,True
ORD_27464,U_03490,283,30,2024-01-04,25.0,5.0,Chennai,2023-12-04,True,True
ORD_27469,U_01328,3300,30,2024-01-08,24.0,5.0,Chennai,2023-11-14,True,True
ORD_27474,U_03801,1597,60,2024-01-07,32.0,4.0,Mumbai,2023-11-11,True,True
ORD_27476,U_04702,319,30,2024-01-11,15.0,4.0,Chennai,2024-01-05,True,True
ORD_27487,U_02807,2344,30,2024-01-17,26.0,5.0,Chennai,2024-01-29,True,True
ORD_27493,U_03305,3121,30,2024-01-13,15.0,5.0,Bangalore,2023-11-04,True,True
ORD_27495,U_00200,3170,30,2024-01-29,18.0,5.0,Bangalore,2023-11-17,True,True
ORD_27496,U_02019,598,60,2024-01-24,17.0,4.0,Delhi,2024-01-10,True,True
ORD_27498,U_03523,1559,45,2024-01-13,37.0,4.0,Bangalore,2023-11-15,True,True
ORD_27501,U_03447,1153,30,2024-01-17,19.0,4.0,Chennai,2024-01-27,True,True
ORD_27507,U_04166,1147,30,2024-01-02,27.0,4.0,Hyderabad,2023-11-04,True,True
ORD_27513,U_01841,1796,60,2024-01-01,59.0,4.0,Mumbai,2023-12-10,True,True
ORD_27519,U_03250,778,30,2024-01-15,10.0,5.0,Bangalore,2024-01-01,True,True
ORD_27526,U_02999,2946,30,2024-01-28,16.0,5.0,Delhi,2024-01-12,True,True
ORD_27533,U_01940,1008,60,2024-01-17,37.0,4.0,Gurgaon,2024-01-26,True,True
ORD_27536,U_02999,3595,30,2024-01-01,27.0,5.0,Delhi,2024-01-12,True,True
ORD_27538,U_01594,1669,45,2024-01-18,14.0,5.0,Mumbai,2023-12-30,True,True
ORD_27540,U_01442,3605,30,2024-01-31,27.0,5.0,Hyderabad,2024-01-12,True,True
ORD_27549,U_00461,4020,30,2024-01-12,21.0,4.0,Mumbai,2024-01-21,True,True
ORD_27560,U_02798,4981,30,2024-01-31,27.0,5.0,Bangalore,2023-11-03,True,True
ORD_27564,U_03972,976,30,2024-01-21,25.0,5.0,Bangalore,2023-11-14,True,True
ORD_27573,U_01658,2882,30,2024-01-31,27.0,5.0,Chennai,2023-11-30,True,True
ORD_27588,U_02163,3129,30,2024-01-19,23.0,4.0,Hyderabad,2023-12-24,True,True
ORD_27589,U_02019,1100,45,2024-01-31,12.0,4.0,Delhi,2024-01-10,True,True
ORD_27592,U_02918,2076,30,2024-01-21,22.0,5.0,Hyderabad,2024-01-15,True,True
ORD_27602,U_03485,3043,30,2024-01-19,22.0,5.0,Chennai,2023-12-12,True,True
ORD_27608,U_04138,2461,30,2024-01-27,24.0,4.0,Hyderabad,2023-12-30,True,True
ORD_27609,U_02170,2223,30,2024-01-24,26.0,4.0,Delhi,2023-12-22,True,True
ORD_27610,U_02883,547,30,2024-01-09,13.0,4.0,Delhi,2023-11-07,True,True
ORD_27611,U_01788,1193,60,2024-01-04,48.0,5.0,Chennai,2024-01-14,True,True
ORD_27612,U_04279,1083,30,2024-01-12,22.0,4.0,Mumbai,2023-12-18,True,True
ORD_27617,U_01401,2493,30,2024-01-18,22.0,4.0,Gurgaon,2024-01-14,True,True
ORD_27620,U_01103,3834,30,2024-01-14,22.0,5.0,Gurgaon,2023-11-12,True,True
ORD_27623,U_02248,1033,60,2024-01-11,53.0,4.0,Delhi,2023-12-19,True,True
ORD_27624,U_03431,3957,30,2024-01-21,24.0,5.0,Mumbai,2023-12-06,True,True
ORD_27635,U_04478,4547,30,2024-01-13,27.0,5.0,Chennai,2024-01-10,True,True
ORD_27638,U_00708,1724,60,2024-01-09,24.0,4.0,Gurgaon,2023-12-05,True,True
ORD_27641,U_02540,1347,60,2024-01-30,16.0,5.0,Bangalore,2023-11-14,True,True
ORD_27644,U_03111,4366,30,2024-01-04,23.0,5.0,Gurgaon,2023-12-27,True,True
ORD_27646,U_04326,1419,45,2024-01-01,31.0,5.0,Bangalore,2023-11-17,True,True
ORD_27651,U_00199,2009,30,2024-01-26,20.0,5.0,Gurgaon,2023-11-27,True,True
ORD_27654,U_02603,312,60,2024-01-15,51.0,4.0,Bangalore,2023-12-11,True,True
ORD_27663,U_04913,1655,60,2024-01-07,38.0,5.0,Bangalore,2023-11-18,True,True
ORD_27671,U_00227,3585,30,2024-01-29,27.0,5.0,Gurgaon,2023-11-11,True,True
ORD_27672,U_02890,890,45,2024-01-20,22.0,4.0,Chennai,2024-01-18,True,True
ORD_27673,U_03372,2152,30,2024-01-21,23.0,5.0,Delhi,2024-01-14,True,True
ORD_27676,U_03575,1739,60,2024-01-16,19.0,4.0,Chennai,2024-01-27,True,True
ORD_27677,U_02029,1320,30,2024-01-09,14.0,4.0,Hyderabad,2024-01-04,True,True
ORD_27683,U_03213,849,60,2024-01-24,32.0,5.0,Bangalore,2023-12-27,True,True
ORD_27687,U_00672,4128,30,2024-01-01,16.0,5.0,Gurgaon,2024-01-15,True,True
ORD_27691,U_03836,2395,30,2024-01-12,27.0,4.0,Bangalore,2023-11-17,True,True
ORD_27697,U_00393,419,45,2024-01-11,36.0,5.0,Mumbai,2023-11-17,True,True
ORD_27699,U_01092,1725,45,2024-01-19,19.0,5.0,Chennai,2023-11-08,True,True
ORD_27707,U_01384,236,60,2024-01-12,16.0,4.0,Mumbai,2023-11-14,True,True
ORD_27718,U_03665,4612,30,2024-01-26,15.0,5.0,Mumbai,2023-12-23,True,True
ORD_27726,U_04237,1478,45,2024-01-18,30.0,5.0,Mumbai,2023-11-13,True,True
ORD_27727,U_04172,3830,30,2024-01-24,23.0,4.0,Delhi,2023-11-15,True,True
ORD_27730,U_02071,568,60,2024-01-15,12.0,4.0,Mumbai,2023-12-08,True,True
ORD_27732,U_03235,4899,30,2024-01-10,20.0,5.0,Bangalore,2023-12-12,True,True
ORD_27733,U_03742,1754,30,2024-01-07,13.0,4.0,Delhi,2023-11-06,True,True
ORD_27734,U_04138,2417,30,2024-01-25,26.0,5.0,Hyderabad,2023-12-30,True,True
ORD_27736,U_03118,2349,30,2024-01-12,24.0,4.0,Bangalore,2024-01-08,True,True
ORD_27738,U_01058,4819,30,2024-01-22,24.0,5.0,Bangalore,2023-12-08,True,True
ORD_27742,U_02463,4491,30,2024-01-10,15.0,5.0,Mumbai,2023-11-02,True,True
ORD_27744,U_03246,1338,45,2024-01-28,37.0,5.0,Bangalore,2023-11-20,True,True
ORD_27745,U_01531,1688,60,2024-01-07,19.0,5.0,Bangalore,2024-01-10,True,True
ORD_27750,U_04996,1597,60,2024-01-13,42.0,4.0,Mumbai,2023-12-01,True,True
ORD_27766,U_04818,2723,30,2024-01-13,16.0,5.0,Chennai,2023-11-11,True,True
ORD_27767,U_04086,1164,45,2024-01-03,10.0,4.0,Mumbai,2023-11-07,True,True
ORD_27771,U_00361,1200,60,2024-01-17,19.0,5.0,Gurgaon,2023-11-08,True,True
ORD_27774,U_02730,1226,30,2024-01-12,14.0,5.0,Chennai,2023-12-12,True,True
ORD_27777,U_01765,4442,30,2024-01-08,20.0,5.0,Gurgaon,2024-01-29,True,True
ORD_27780,U_01560,149,60,2024-01-27,49.0,5.0,Mumbai,2024-01-20,True,True
ORD_27783,U_04569,522,30,2024-01-02,13.0,5.0,Delhi,2023-11-06,True,True
ORD_27790,U_04927,1124,45,2024-01-27,15.0,5.0,Hyderabad,2023-12-06,True,True
ORD_27798,U_03558,1702,30,2024-01-09,25.0,4.0,Delhi,2023-11-24,True,True
ORD_27799,U_04832,3499,30,2024-01-21,18.0,4.0,Gurgaon,2023-12-14,True,True
ORD_27800,U_01124,1628,60,2024-01-02,17.0,4.0,Hyderabad,2023-12-12,True,True
ORD_27804,U_02577,3007,30,2024-01-20,22.0,5.0,Mumbai,2023-12-01,True,True
ORD_27805,U_01204,2714,30,2024-01-04,24.0,4.0,Bangalore,2023-11-25,True,True
ORD_27807,U_00132,4965,30,2024-01-15,18.0,5.0,Chennai,2024-01-29,True,True
ORD_27819,U_02779,1183,30,2024-01-20,18.0,4.0,Gurgaon,2023-12-05,True,True
ORD_27823,U_00116,1483,30,2024-01-11,25.0,4.0,Mumbai,2023-12-09,True,True
ORD_27827,U_01961,1165,45,2024-01-08,38.0,5.0,Bangalore,2023-11-19,True,True
ORD_27833,U_01506,3878,30,2024-01-09,27.0,5.0,Bangalore,2023-11-25,True,True
ORD_27835,U_03454,927,30,2024-01-04,17.0,4.0,Hyderabad,2023-11-16,True,True
ORD_27845,U_01451,3841,30,2024-01-26,23.0,5.0,Delhi,2024-01-03,True,True
ORD_27849,U_01536,4169,30,2024-01-10,22.0,4.0,Gurgaon,2023-11-20,True,True
ORD_27854,U_00612,156,60,2024-01-17,41.0,4.0,Delhi,2023-11-24,True,True
ORD_27868,U_00500,4177,30,2024-01-06,18.0,4.0,Chennai,2023-11-06,True,True
ORD_27873,U_04148,3895,30,2024-01-04,22.0,4.0,Chennai,2023-12-23,True,True
ORD_27878,U_00320,4409,30,2024-01-16,25.0,5.0,Chennai,2023-12-22,True,True
ORD_27883,U_03483,173,45,2024-01-07,20.0,5.0,Gurgaon,2023-12-05,True,True
ORD_27886,U_01605,2406,30,2024-01-26,24.0,5.0,Hyderabad,2023-12-27,True,True
ORD_27889,U_04721,4853,30,2024-01-17,24.0,5.0,Hyderabad,2023-11-05,True,True
ORD_27890,U_03305,3607,30,2024-01-26,24.0,4.0,Bangalore,2023-11-04,True,True
ORD_27891,U_04666,4703,30,2024-01-01,24.0,4.0,Hyderabad,2024-01-01,True,True
ORD_27901,U_01605,2493,30,2024-01-08,16.0,4.0,Hyderabad,2023-12-27,True,True
ORD_27912,U_01221,2690,30,2024-01-17,20.0,4.0,Bangalore,2023-11-29,True,True
ORD_27914,U_02753,1340,45,2024-01-23,33.0,4.0,Chennai,2023-11-06,True,True
ORD_27917,U_01957,4342,30,2024-01-15,23.0,5.0,Delhi,2023-11-14,True,True
ORD_27926,U_02683,2308,30,2024-01-17,18.0,5.0,Bangalore,2023-11-20,True,True
ORD_27928,U_01786,2078,30,2024-01-12,26.0,5.0,Gurgaon,2024-01-04,True,True
ORD_27930,U_02915,1399,45,2024-01-08,44.0,4.0,Delhi,2024-01-12,True,True
ORD_27933,U_02964,2292,30,2024-01-12,22.0,5.0,Mumbai,2023-11-22,True,True
ORD_27937,U_04003,211,45,2024-01-07,35.0,5.0,Gurgaon,2023-12-31,True,True
ORD_27944,U_00702,4756,30,2024-01-08,24.0,5.0,Hyderabad,2023-12-29,True,True
ORD_27947,U_03805,4921,30,2024-01-28,17.0,5.0,Gurgaon,2023-12-18,True,True
ORD_27949,U_03197,2958,30,2024-01-03,26.0,5.0,Bangalore,2024-01-10,True,True
ORD_27954,U_01226,1032,60,2024-01-02,47.0,5.0,Mumbai,2023-11-11,True,True
ORD_27956,U_04506,3296,30,2024-01-28,19.0,4.0,Delhi,2024-01-29,True,True
ORD_27966,U_04621,233,45,2024-01-13,44.0,4.0,Delhi,2024-01-24,True,True
ORD_27971,U_02880,1058,30,2024-01-22,24.0,5.0,Hyderabad,2024-01-03,True,True
ORD_27974,U_03152,997,60,2024-01-04,25.0,5.0,Chennai,2023-12-24,True,True
ORD_27977,U_04143,4531,30,2024-01-27,27.0,5.0,Chennai,2024-01-22,True,True
ORD_27978,U_04142,1539,30,2024-01-29,27.0,4.0,Mumbai,2024-01-27,True,True
ORD_27992,U_01599,4989,30,2024-01-21,22.0,5.0,Mumbai,2023-12-13,True,True
ORD_27993,U_02952,1301,45,2024-01-18,44.0,5.0,Gurgaon,2023-11-06,True,True
ORD_28005,U_00902,2099,30,2024-01-27,19.0,5.0,Gurgaon,2024-01-01,True,True
ORD_28014,U_04877,2744,30,2024-01-26,19.0,5.0,Chennai,2024-01-26,True,True
ORD_28022,U_01173,601,30,2024-01-18,11.0,4.0,Gurgaon,2023-12-03,True,True
ORD_28038,U_00741,2747,30,2024-01-31,27.0,5.0,Chennai,2023-12-16,True,True
ORD_28040,U_03850,3845,30,2024-01-09,17.0,5.0,Chennai,2024-01-27,True,True
ORD_28041,U_04707,1416,30,2024-01-11,13.0,5.0,Delhi,2023-11-05,True,True
ORD_28043,U_03031,3798,30,2024-01-03,15.0,4.0,Delhi,2023-11-29,True,True
ORD_28048,U_04408,2215,30,2024-01-03,23.0,5.0,Bangalore,2023-11-24,True,True
ORD_28050,U_01328,3415,30,2024-01-10,23.0,5.0,Chennai,2023-11-14,True,True
ORD_28055,U_03273,3233,30,2024-01-24,17.0,5.0,Delhi,2024-01-20,True,True
ORD_28062,U_03079,1014,30,2024-01-08,28.0,5.0,Delhi,2023-11-02,True,True
ORD_28065,U_00681,4409,30,2024-01-28,27.0,5.0,Delhi,2024-01-06,True,True
ORD_28066,U_02484,2539,30,2024-01-07,17.0,4.0,Delhi,2024-01-17,True,True
ORD_28070,U_04380,453,30,2024-01-19,14.0,5.0,Chennai,2023-12-30,True,True
ORD_28076,U_04443,4346,30,2024-01-31,19.0,5.0,Mumbai,2023-11-05,True,True
ORD_28079,U_01887,4243,30,2024-01-13,23.0,5.0,Gurgaon,2024-01-15,True,True
ORD_28081,U_01213,162,30,2024-01-28,22.0,5.0,Mumbai,2023-12-28,True,True
ORD_28089,U_04155,1349,30,2024-01-31,12.0,4.0,Bangalore,2023-12-06,True,True
ORD_28090,U_01422,3992,30,2024-01-06,19.0,5.0,Bangalore,2023-12-28,True,True
ORD_28095,U_02771,3970,30,2024-01-06,15.0,5.0,Chennai,2023-11-17,True,True
ORD_28096,U_02416,1160,30,2024-01-29,19.0,5.0,Chennai,2024-01-27,True,True
ORD_28098,U_03340,2791,30,2024-01-25,18.0,4.0,Bangalore,2023-12-09,True,True
ORD_28102,U_04477,637,45,2024-01-23,11.0,4.0,Delhi,2024-01-03,True,True
ORD_28103,U_04692,1789,45,2024-01-28,22.0,5.0,Mumbai,2023-11-28,True,True
ORD_28104,U_04397,1003,60,2024-01-28,40.0,4.0,Gurgaon,2023-12-11,True,True
ORD_28106,U_00672,2583,30,2024-01-29,26.0,4.0,Gurgaon,2024-01-15,True,True
ORD_28109,U_02440,2925,30,2024-01-21,17.0,5.0,Mumbai,2023-11-18,True,True
ORD_28111,U_01278,4857,30,2024-01-18,26.0,4.0,Delhi,2023-12-01,True,True
ORD_28112,U_03068,3478,30,2024-01-27,15.0,5.0,Bangalore,2024-01-12,True,True
ORD_28114,U_01364,290,30,2024-01-04,18.0,5.0,Hyderabad,2023-11-29,True,True
ORD_28116,U_03118,4930,30,2024-01-18,26.0,5.0,Bangalore,2024-01-08,True,True
ORD_28120,U_02414,4392,30,2024-01-27,17.0,5.0,Delhi,2024-01-19,True,True
ORD_28126,U_01710,3493,30,2024-01-25,17.0,5.0,Mumbai,2023-12-31,True,True
ORD_28127,U_02503,4600,30,2024-01-29,24.0,5.0,Gurgaon,2023-11-04,True,True
ORD_28132,U_04239,1018,45,2024-01-18,35.0,5.0,Chennai,2023-11-27,True,True
ORD_28134,U_00709,1631,45,2024-01-29,15.0,4.0,Hyderabad,2023-12-13,True,True
ORD_28143,U_03665,3941,30,2024-01-29,23.0,5.0,Mumbai,2023-12-23,True,True
ORD_28154,U_02397,3610,30,2024-01-21,20.0,4.0,Gurgaon,2023-11-17,True,True
ORD_28158,U_01498,818,45,2024-01-21,37.0,5.0,Chennai,2023-12-26,True,True
ORD_28161,U_01061,4460,30,2024-01-16,26.0,5.0,Mumbai,2023-11-01,True,True
ORD_28174,U_03894,3752,30,2024-01-11,15.0,4.0,Hyderabad,2023-12-20,True,True
ORD_28176,U_03894,4341,30,2024-01-08,27.0,5.0,Hyderabad,2023-12-20,True,True
ORD_28181,U_00595,4173,30,2024-01-13,16.0,4.0,Bangalore,2023-12-22,True,True
ORD_28183,U_02869,2998,30,2024-01-23,16.0,5.0,Mumbai,2023-12-05,True,True
ORD_28185,U_00670,1326,45,2024-01-28,25.0,4.0,Delhi,2024-01-08,True,True
ORD_28187,U_03055,2042,30,2024-01-07,27.0,5.0,Gurgaon,2023-12-20,True,True
ORD_28191,U_04084,1620,60,2024-01-16,42.0,4.0,Hyderabad,2023-12-28,True,True
ORD_28200,U_04703,243,60,2024-01-18,35.0,4.0,Delhi,2024-01-16,True,True
ORD_28202,U_02187,4601,30,2024-01-30,17.0,5.0,Chennai,2023-11-11,True,True
ORD_28203,U_00702,2604,30,2024-01-03,17.0,5.0,Hyderabad,2023-12-29,True,True
ORD_28208,U_01196,1490,30,2024-01-13,27.0,5.0,Hyderabad,2023-12-28,True,True
ORD_28214,U_02776,3488,30,2024-01-03,19.0,4.0,Bangalore,2023-12-14,True,True
ORD_28215,U_02004,4546,30,2024-01-02,17.0,5.0,Gurgaon,2023-11-10,True,True
ORD_28220,U_02855,1642,30,2024-01-15,28.0,5.0,Gurgaon,2023-12-26,True,True
ORD_28225,U_04980,498,60,2024-01-08,23.0,5.0,Bangalore,2023-11-02,True,True
ORD_28232,U_00197,3897,30,2024-01-16,25.0,5.0,Mumbai,2023-11-21,True,True
ORD_28236,U_00170,4025,30,2024-01-03,19.0,4.0,Delhi,2023-12-14,True,True
ORD_28240,U_04667,4019,30,2024-01-12,22.0,5.0,Bangalore,2023-12-26,True,True
ORD_28241,U_02194,974,60,2024-01-28,51.0,4.0,Delhi,2023-12-30,True,True
ORD_28243,U_00169,592,60,2024-01-23,15.0,4.0,Bangalore,2023-12-21,True,True
ORD_28245,U_04244,1288,60,2024-01-06,11.0,4.0,Bangalore,2023-11-22,True,True
ORD_28249,U_02378,3859,30,2024-01-15,17.0,5.0,Delhi,2023-11-13,True,True
ORD_28250,U_00695,1645,45,2024-01-02,43.0,4.0,Chennai,2023-11-02,True,True
ORD_28251,U_00400,4340,30,2024-01-15,27.0,5.0,Gurgaon,2023-12-23,True,True
ORD_28253,U_00257,1485,30,2024-01-03,21.0,4.0,Hyderabad,2024-01-26,True,True
ORD_28255,U_02053,1332,30,2024-01-13,16.0,5.0,Gurgaon,2024-01-06,True,True
ORD_28256,U_01188,1534,45,2024-01-27,17.0,4.0,Mumbai,2024-01-22,True,True
ORD_28257,U_02527,1162,30,2024-01-01,11.0,5.0,Mumbai,2024-01-25,True,True
ORD_28275,U_02766,774,45,2024-01-15,16.0,5.0,Gurgaon,2023-12-07,True,True
ORD_28279,U_02889,1032,30,2024-01-06,16.0,5.0,Mumbai,2023-11-12,True,True
ORD_28281,U_03845,1061,30,2024-01-12,29.0,5.0,Mumbai,2023-11-06,True,True
ORD_28304,U_00943,4100,30,2024-01-15,25.0,5.0,Delhi,2024-01-15,True,True
ORD_28309,U_02619,1355,45,2024-01-20,33.0,4.0,Chennai,2024-01-22,True,True
ORD_28310,U_01031,2621,30,2024-01-23,17.0,4.0,Chennai,2024-01-17,True,True
ORD_28316,U_03073,1748,60,2024-01-02,38.0,4.0,Bangalore,2023-11-14,True,True
ORD_28320,U_04401,4664,30,2024-01-09,24.0,5.0,Hyderabad,2024-01-29,True,True
ORD_28328,U_02273,2395,30,2024-01-22,25.0,5.0,Hyderabad,2024-01-08,True,True
ORD_28331,U_03878,3010,30,2024-01-12,16.0,4.0,Gurgaon,2023-12-07,True,True
ORD_28335,U_03712,3311,30,2024-01-07,20.0,5.0,Delhi,2023-11-08,True,True
ORD_28338,U_02072,3289,30,2024-01-05,25.0,4.0,Bangalore,2024-01-16,True,True
ORD_28350,U_00328,1634,45,2024-01-02,35.0,4.0,Delhi,2024-01-11,True,True
ORD_28356,U_03764,4240,30,2024-01-16,23.0,4.0,Chennai,2023-12-30,True,True
ORD_28359,U_04160,977,60,2024-01-13,29.0,5.0,Delhi,2023-11-30,True,True
ORD_28362,U_02365,3183,30,2024-01-19,26.0,4.0,Chennai,2024-01-21,True,True
ORD_28367,U_03463,4081,30,2024-01-04,27.0,4.0,Bangalore,2024-01-19,True,True
ORD_28373,U_01589,4155,30,2024-01-04,27.0,4.0,Mumbai,2023-11-16,True,True
ORD_28380,U_00693,3506,30,2024-01-03,17.0,5.0,Hyderabad,2023-11-05,True,True
ORD_28381,U_02852,4192,30,2024-01-04,19.0,4.0,Mumbai,2023-12-29,True,True
ORD_28383,U_00902,4071,30,2024-01-08,24.0,5.0,Gurgaon,2024-01-01,True,True
ORD_28384,U_02914,3603,30,2024-01-14,16.0,4.0,Hyderabad,2023-12-06,True,True
ORD_28387,U_04076,3196,30,2024-01-17,26.0,5.0,Hyderabad,2023-12-29,True,True
