order_id,user_id,order_amount,promised_time_mins,order_date,actual_delivery_mins,rating,city,signup_date
ORD_31210,U_01390,1511,30,2024-01-01,22.0,4.0,Delhi,2024-01-16
ORD_31211,U_04882,1353,60,2024-02-06,49.0,,Mumbai,2023-11-03
ORD_31212,U_04762,3188,30,2024-01-24,22.0,5.0,Delhi,2023-12-03
ORD_31213,U_00725,1127,30,2024-02-28,21.0,4.0,Mumbai,2024-01-01
ORD_31214,U_02000,1381,60,2024-01-31,30.0,,Bangalore,2024-01-26
ORD_31215,U_02022,130,30,2024-01-29,26.0,,Delhi,2024-01-04
ORD_31216,U_03527,443,45,2024-01-19,35.0,4.0,Delhi,2024-01-05
ORD_31217,U_03764,3316,30,2024-01-20,20.0,5.0,Chennai,2023-12-30
ORD_31218,U_03908,1590,60,2024-01-15,29.0,2.0,Mumbai,2023-11-05
ORD_31219,U_04471,2619,30,2024-01-28,18.0,5.0,Mumbai,2023-12-22
ORD_31220,U_00224,1556,30,2024-02-12,23.0,3.0,Delhi,2023-12-01
ORD_31221,U_04013,531,30,2024-02-27,67.0,4.0,Gurgaon,2024-01-01
ORD_31222,U_03062,827,30,2024-02-02,11.0,,Bangalore,2023-12-05
ORD_31223,U_03794,1536,30,2024-01-26,14.0,4.0,Bangalore,2023-12-08
ORD_31224,U_02461,481,60,2024-02-22,44.0,3.0,Bangalore,2023-11-25
ORD_31225,U_04202,4654,30,2024-01-13,24.0,,Delhi,2024-01-05
ORD_31226,U_04856,1115,45,2024-01-17,34.0,5.0,Hyderabad,2023-12-14
ORD_31227,U_02418,545,60,2024-01-23,75.0,5.0,Bangalore,2024-01-26
ORD_31228,U_02265,492,30,2024-02-18,12.0,4.0,Bangalore,2023-11-19
ORD_31229,U_02078,1434,60,2024-02-20,32.0,3.0,Chennai,2023-11-29
ORD_31230,U_04871,1728,30,2024-02-08,20.0,,Hyderabad,2023-11-27
ORD_31231,U_01596,745,60,2024-02-11,99.0,4.0,Mumbai,2023-11-04
ORD_31232,U_01341,1214,30,2024-01-02,26.0,,Hyderabad,2023-11-26
ORD_31233,U_00518,766,30,2024-01-13,19.0,,Delhi,2024-01-19
ORD_31234,U_03789,1337,45,2024-01-17,18.0,,Bangalore,2023-11-24
ORD_31235,U_04621,1340,30,2024-02-21,46.0,2.0,Delhi,2024-01-24
ORD_31236,U_04080,383,30,2024-01-30,24.0,2.0,Bangalore,2023-11-03
ORD_31237,U_04192,1795,60,2024-02-09,38.0,5.0,Delhi,2023-11-05
ORD_31238,U_02874,1120,30,2024-02-07,21.0,3.0,Chennai,2023-12-26
ORD_31239,U_01582,342,30,2024-02-09,26.0,,Delhi,2024-01-12
ORD_31240,U_01231,1500,45,2024-02-06,12.0,1.0,Hyderabad,2024-01-14
ORD_31241,U_00070,1547,45,2024-01-17,25.0,,Delhi,2023-12-04
ORD_31242,U_03605,927,60,2024-02-15,40.0,,Delhi,2023-12-19
ORD_31243,U_01103,4883,30,2024-01-27,16.0,,Gurgaon,2023-11-12
ORD_31244,U_01567,108,45,2024-02-14,20.0,4.0,Delhi,2023-11-01
ORD_31245,U_04717,1528,45,2024-01-04,10.0,,Delhi,2023-11-09
ORD_31246,U_02208,4958,30,2024-01-19,21.0,5.0,Delhi,2023-11-06
ORD_31247,U_01342,1289,45,2024-01-03,69.0,3.0,Delhi,2024-01-21
ORD_31248,U_04313,2727,30,2024-01-28,17.0,5.0,Delhi,2023-11-19
ORD_31249,U_02023,1619,60,2024-02-20,45.0,3.0,Delhi,2024-01-24
ORD_31250,U_00579,1038,30,2024-01-23,52.0,1.0,Bangalore,2023-11-09
ORD_31251,U_00333,762,30,2024-02-20,24.0,2.0,Mumbai,2023-12-18
ORD_31252,U_04367,741,60,2024-01-29,21.0,3.0,Chennai,2023-12-15
ORD_31253,U_04062,766,30,2024-02-27,20.0,3.0,Gurgaon,2023-12-27
ORD_31254,U_04666,3368,30,2024-01-03,26.0,,Hyderabad,2024-01-01
ORD_31255,U_02060,1242,45,2024-02-10,19.0,3.0,Mumbai,2023-11-09
ORD_31256,U_02579,800,45,2024-02-13,11.0,2.0,Hyderabad,2024-01-10
ORD_31257,U_03097,1427,30,2024-01-16,27.0,5.0,Bangalore,2023-12-31
ORD_31258,U_00346,154,45,2024-02-10,32.0,,Hyderabad,2023-12-07
ORD_31259,U_02800,1575,45,2024-01-09,37.0,5.0,Chennai,2023-11-25
ORD_31260,U_00346,114,60,2024-01-04,58.0,4.0,Hyderabad,2023-12-07
ORD_31261,U_02289,938,30,2024-01-15,20.0,5.0,Delhi,2023-11-06
ORD_31262,U_03268,1751,45,2024-02-25,17.0,2.0,Chennai,2024-01-19
ORD_31263,U_01092,1024,45,2024-02-13,34.0,5.0,Chennai,2023-11-08
ORD_31264,U_03896,497,45,2024-01-26,62.0,1.0,Delhi,2024-01-25
ORD_31265,U_02010,487,45,2024-01-26,51.0,4.0,Bangalore,2024-01-05
ORD_31266,U_00299,783,30,2024-02-16,42.0,,Mumbai,2024-01-14
ORD_31267,U_03828,3686,30,2024-01-14,25.0,4.0,Delhi,2024-01-04
ORD_31268,U_01055,508,60,2024-01-07,37.0,4.0,Delhi,2023-11-22
ORD_31269,U_01896,2524,30,2024-01-03,22.0,5.0,Gurgaon,2024-01-03
ORD_31270,U_02941,2548,30,2024-01-31,16.0,4.0,Hyderabad,2023-11-10
ORD_31271,U_02249,126,45,2024-01-24,33.0,4.0,Hyderabad,2023-11-13
ORD_31272,U_04672,781,45,2024-02-28,77.0,4.0,Hyderabad,2023-12-24
ORD_31273,U_02353,666,30,2024-01-13,28.0,,Gurgaon,2023-12-09
ORD_31274,U_02701,765,30,2024-01-03,12.0,,Delhi,2024-01-15
ORD_31275,U_00741,3604,30,2024-01-14,33.0,,Chennai,2023-12-16
ORD_31276,U_00346,683,45,2024-02-03,32.0,3.0,Hyderabad,2023-12-07
ORD_31277,U_04403,4592,30,2024-01-02,22.0,,Delhi,2023-12-03
ORD_31278,U_01745,223,30,2024-01-15,14.0,1.0,Mumbai,2024-01-21
ORD_31279,U_03540,928,30,2024-01-19,48.0,5.0,Delhi,2023-12-15
ORD_31280,U_00542,721,45,2024-02-14,81.0,,Chennai,2023-11-06
ORD_31281,U_01697,2466,30,2024-01-12,26.0,5.0,Mumbai,2024-01-22
ORD_31282,U_01896,2606,30,2024-01-21,17.0,,Gurgaon,2024-01-03
ORD_31283,U_00212,150,30,2024-02-09,12.0,5.0,Bangalore,2023-12-24
ORD_31284,U_00154,1210,45,2024-02-14,12.0,,Gurgaon,2023-12-11
ORD_31285,U_01468,1276,60,2024-01-17,26.0,3.0,Chennai,2024-01-18
ORD_31286,U_02991,347,60,2024-01-09,10.0,4.0,Mumbai,2023-11-17
ORD_31287,U_04504,3636,30,2024-01-16,27.0,5.0,Gurgaon,2023-11-29
ORD_31288,U_04044,1511,45,2024-01-12,77.0,4.0,Hyderabad,2023-12-10
ORD_31289,U_02604,1091,60,2024-01-30,30.0,3.0,Delhi,2023-11-23
ORD_31290,U_03850,4489,30,2024-01-03,22.0,,Chennai,2024-01-27
ORD_31291,U_03706,243,45,2024-01-15,86.0,,Gurgaon,2024-01-24
ORD_31292,U_00803,855,30,2024-02-03,19.0,3.0,Gurgaon,2023-11-17
ORD_31293,U_01615,1266,30,2024-01-21,10.0,,Mumbai,2023-11-09
ORD_31294,U_04484,1732,45,2024-02-28,80.0,4.0,Bangalore,2024-01-23
ORD_31295,U_00880,2781,30,2024-01-03,16.0,,Mumbai,2024-01-12
ORD_31296,U_04243,549,60,2024-01-22,45.0,,Delhi,2023-12-16
ORD_31297,U_00501,4036,30,2024-01-04,22.0,4.0,Gurgaon,2023-12-09
ORD_31298,U_00046,1519,45,2024-02-16,69.0,1.0,Delhi,2024-01-27
ORD_31299,U_01272,2906,30,2024-01-04,18.0,5.0,Bangalore,2023-12-15
ORD_31300,U_01272,2350,30,2024-01-17,24.0,5.0,Bangalore,2023-12-15
ORD_31301,U_03123,1069,60,2024-02-09,14.0,1.0,Bangalore,2023-12-08
ORD_31302,U_00456,632,45,2024-02-22,11.0,4.0,Bangalore,2023-12-30
ORD_31303,U_00757,1696,45,2024-01-20,56.0,5.0,Chennai,2024-01-10
ORD_31304,U_01640,549,45,2024-01-05,26.0,,Gurgaon,2023-12-15
ORD_31305,U_02176,968,45,2024-01-16,25.0,,Mumbai,2024-01-07
ORD_31306,U_03480,4987,30,2024-01-28,16.0,,Bangalore,2024-01-10
ORD_31307,U_01665,1127,45,2024-02-26,24.0,2.0,Hyderabad,2023-12-14
ORD_31308,U_00199,2767,30,2024-01-30,22.0,5.0,Gurgaon,2023-11-27
ORD_31309,U_00660,1759,45,2024-01-12,60.0,,Hyderabad,2024-01-09
ORD_31310,U_04595,144,30,2024-02-04,13.0,4.0,Gurgaon,2023-11-08
ORD_31311,U_01943,789,45,2024-01-03,11.0,3.0,Chennai,2024-01-06
ORD_31312,U_04651,1332,60,2024-02-27,38.0,2.0,Chennai,2023-12-12
ORD_31313,U_03725,1435,45,2024-02-13,12.0,4.0,Mumbai,2024-01-12
ORD_31314,U_01796,2122,30,2024-01-16,16.0,4.0,Delhi,2023-12-02
ORD_31315,U_02062,254,45,2024-02-14,30.0,5.0,Mumbai,2023-11-17
ORD_31316,U_03555,1217,45,2024-02-13,37.0,1.0,Bangalore,2024-01-01
ORD_31317,U_04082,1593,45,2024-02-23,27.0,1.0,Chennai,2024-01-26
ORD_31318,U_01644,1637,45,2024-02-22,14.0,,Chennai,2024-01-11
ORD_31319,U_01799,1733,30,2024-02-28,11.0,,Gurgaon,2023-11-28
ORD_31320,U_01584,1168,45,2024-02-05,37.0,5.0,Chennai,2023-12-09
ORD_31321,U_03676,1092,30,2024-01-31,18.0,,Chennai,2023-11-11
ORD_31322,U_03108,115,30,2024-01-15,26.0,1.0,Mumbai,2023-11-29
ORD_31323,U_03285,1318,60,2024-01-06,32.0,,Delhi,2023-11-03
ORD_31324,U_01667,1775,60,2024-01-03,93.0,2.0,Hyderabad,2023-11-24
ORD_31325,U_02440,3675,30,2024-01-10,26.0,5.0,Mumbai,2023-11-18
ORD_31326,U_01364,912,30,2024-01-15,29.0,,Hyderabad,2023-11-29
ORD_31327,U_00647,146,60,2024-02-14,18.0,,Chennai,2023-12-15
ORD_31328,U_00729,1636,60,2024-01-17,42.0,,Chennai,2023-12-29
ORD_31329,U_04691,957,45,2024-02-01,36.0,3.0,Mumbai,2023-12-17
ORD_31330,U_04658,1032,30,2024-02-24,19.0,1.0,Hyderabad,2023-12-11
ORD_31331,U_00251,1428,45,2024-02-10,44.0,,Gurgaon,2023-12-12
ORD_31332,U_03983,640,60,2024-01-16,20.0,4.0,Bangalore,2023-12-10
ORD_31333,U_00378,1082,30,2024-02-18,14.0,4.0,Mumbai,2023-11-26
ORD_31334,U_02176,241,45,2024-02-21,10.0,5.0,Mumbai,2024-01-07
ORD_31335,U_03561,844,30,2024-01-24,24.0,3.0,Hyderabad,2023-11-12
ORD_31336,U_04349,482,30,2024-02-26,68.0,,Gurgaon,2023-11-25
ORD_31337,U_02041,1522,60,2024-02-14,21.0,1.0,Gurgaon,2023-11-01
ORD_31338,U_00537,823,60,2024-01-13,26.0,4.0,Delhi,2023-11-20
ORD_31339,U_03249,277,30,2024-02-27,29.0,,Bangalore,2023-12-19
ORD_31340,U_00277,1687,60,2024-01-24,53.0,,Chennai,2024-01-27
ORD_31341,U_01211,1201,45,2024-01-24,21.0,5.0,Bangalore,2024-01-23
ORD_31342,U_00396,171,30,2024-01-04,25.0,5.0,Gurgaon,2023-12-23
ORD_31343,U_02320,4535,30,2024-01-16,16.0,5.0,Mumbai,2023-11-06
ORD_31344,U_03457,609,45,2024-01-28,89.0,,Gurgaon,2024-01-12
ORD_31345,U_02207,858,45,2024-02-27,11.0,2.0,Mumbai,2023-12-05
ORD_31346,U_01297,1168,30,2024-02-03,24.0,,Chennai,2023-11-14
ORD_31347,U_00210,408,60,2024-02-25,44.0,,Mumbai,2023-11-28
ORD_31348,U_01300,1772,60,2024-02-07,36.0,4.0,Chennai,2023-12-31
ORD_31349,U_04091,1700,45,2024-02-22,42.0,,Hyderabad,2023-12-09
ORD_31350,U_00336,615,45,2024-02-27,25.0,,Mumbai,2023-12-31
ORD_31351,U_02990,1508,45,2024-02-26,33.0,,Bangalore,2024-01-12
ORD_31352,U_04314,1747,60,2024-01-22,55.0,3.0,Hyderabad,2023-11-30
ORD_31353,U_03867,1294,30,2024-02-01,16.0,3.0,Delhi,2023-12-03
ORD_31354,U_02990,886,45,2024-02-05,44.0,,Bangalore,2024-01-12
ORD_31355,U_01215,1369,30,2024-01-09,19.0,,Chennai,2023-12-15
ORD_31356,U_04484,402,30,2024-01-08,21.0,5.0,Bangalore,2024-01-23
ORD_31357,U_03652,4958,30,2024-01-13,16.0,5.0,Chennai,2023-12-29
ORD_31358,U_03412,1231,60,2024-02-26,19.0,3.0,Hyderabad,2024-01-01
ORD_31359,U_02906,780,60,2024-01-01,27.0,,Delhi,2023-11-22
ORD_31360,U_00219,1222,60,2024-02-03,38.0,4.0,Gurgaon,2023-12-11
ORD_31361,U_04518,1035,60,2024-01-11,14.0,,Hyderabad,2023-11-02
ORD_31362,U_01456,138,30,2024-02-16,16.0,,Hyderabad,2023-11-04
ORD_31363,U_04403,4405,30,2024-01-16,25.0,5.0,Delhi,2023-12-03
ORD_31364,U_01109,1694,30,2024-01-01,12.0,3.0,Mumbai,2024-01-14
ORD_31365,U_02647,1679,60,2024-02-14,58.0,4.0,Chennai,2023-12-11
ORD_31366,U_00845,3417,30,2024-02-16,21.0,5.0,Delhi,2024-01-13
ORD_31367,U_02502,1305,30,2024-01-07,58.0,,Delhi,2023-11-26
ORD_31368,U_03892,1568,30,2024-02-26,18.0,,Mumbai,2023-12-02
ORD_31369,U_03243,1420,30,2024-01-13,12.0,5.0,Hyderabad,2023-11-28
ORD_31370,U_04468,1522,30,2024-02-08,17.0,4.0,Mumbai,2024-01-16
ORD_31371,U_03250,1488,30,2024-01-02,14.0,,Bangalore,2024-01-01
ORD_31372,U_03445,702,45,2024-01-30,27.0,4.0,Chennai,2023-12-23
ORD_31373,U_03822,182,45,2024-01-03,25.0,5.0,Mumbai,2024-01-24
ORD_31374,U_04923,472,30,2024-01-03,29.0,5.0,Gurgaon,2024-01-23
ORD_31375,U_03942,576,45,2024-01-26,22.0,4.0,Chennai,2023-12-04
ORD_31376,U_04980,1145,30,2024-01-18,20.0,5.0,Bangalore,2023-11-02
ORD_31377,U_02687,4428,30,2024-01-10,23.0,,Delhi,2023-12-20
ORD_31378,U_03925,785,30,2024-01-09,12.0,5.0,Mumbai,2023-12-22
ORD_31379,U_04626,186,60,2024-02-28,10.0,3.0,Chennai,2023-11-10
ORD_31380,U_04732,1117,60,2024-02-04,49.0,,Delhi,2023-11-07
ORD_31381,U_02490,944,45,2024-01-23,29.0,,Delhi,2023-12-06
ORD_31382,U_00794,4161,30,2024-01-07,16.0,,Chennai,2023-11-28
ORD_31383,U_01881,1168,30,2024-02-11,21.0,,Chennai,2024-01-13
ORD_31384,U_04723,345,45,2024-02-16,33.0,3.0,Chennai,2024-01-12
ORD_31385,U_02800,1179,30,2024-01-07,53.0,,Chennai,2023-11-25
ORD_31386,U_01031,4446,30,2024-01-04,24.0,,Chennai,2024-01-17
ORD_31387,U_02405,999,60,2024-02-09,43.0,4.0,Mumbai,2023-12-23
ORD_31388,U_04033,1525,60,2024-01-06,91.0,,Delhi,2024-01-28
ORD_31389,U_03252,720,45,2024-02-07,37.0,,Delhi,2023-12-06
ORD_31390,U_01339,999,45,2024-02-06,30.0,,Chennai,2024-01-11
ORD_31391,U_03372,4699,30,2024-01-08,27.0,4.0,Delhi,2024-01-14
ORD_31392,U_00479,2580,30,2024-01-06,21.0,5.0,Gurgaon,2024-01-15
ORD_31393,U_02881,431,30,2024-02-23,13.0,1.0,Delhi,2023-12-14
ORD_31394,U_02004,2687,30,2024-01-11,22.0,4.0,Gurgaon,2023-11-10
ORD_31395,U_00226,1032,60,2024-01-23,18.0,4.0,Mumbai,2023-12-02
ORD_31396,U_04486,1679,60,2024-01-19,17.0,2.0,Gurgaon,2023-11-27
ORD_31397,U_00252,532,45,2024-02-03,84.0,4.0,Hyderabad,2023-11-12
ORD_31398,U_03820,1004,45,2024-02-01,14.0,3.0,Bangalore,2024-01-19
ORD_31399,U_02121,1347,45,2024-01-28,39.0,,Hyderabad,2024-01-24
ORD_31400,U_04465,511,45,2024-01-28,32.0,5.0,Hyderabad,2023-12-18
ORD_31401,U_00678,1270,60,2024-01-29,24.0,5.0,Bangalore,2023-11-19
ORD_31402,U_03259,4396,30,2024-01-11,24.0,5.0,Hyderabad,2023-11-26
ORD_31403,U_02057,1495,60,2024-02-26,50.0,3.0,Mumbai,2024-01-20
ORD_31404,U_00075,162,60,2024-02-18,47.0,,Chennai,2023-11-10
ORD_31405,U_00921,1621,60,2024-01-29,16.0,5.0,Chennai,2023-11-22
ORD_31406,U_04386,773,60,2024-02-19,88.0,,Hyderabad,2024-01-25
ORD_31407,U_02861,1574,45,2024-02-13,59.0,5.0,Delhi,2024-01-28
ORD_31408,U_02181,1418,60,2024-02-21,47.0,,Gurgaon,2024-01-22
ORD_31409,U_00698,1205,60,2024-02-09,52.0,4.0,Hyderabad,2024-01-28
ORD_31410,U_02656,728,30,2024-01-16,68.0,2.0,Bangalore,2023-11-09
ORD_31411,U_01414,1211,60,2024-01-27,45.0,4.0,Bangalore,2023-12-02
ORD_31412,U_01935,4150,30,2024-01-12,17.0,5.0,Hyderabad,2023-11-26
ORD_31413,U_04114,1578,60,2024-02-21,51.0,5.0,Delhi,2024-01-21
ORD_31414,U_02958,1321,30,2024-02-04,19.0,1.0,Bangalore,2024-01-18
ORD_31415,U_04874,1710,60,2024-01-01,57.0,1.0,Chennai,2023-11-25
ORD_31416,U_03644,1793,60,2024-01-29,34.0,,Gurgaon,2024-01-17
ORD_31417,U_01460,1699,45,2024-01-21,10.0,,Gurgaon,2024-01-03
ORD_31418,U_04342,982,60,2024-01-07,55.0,3.0,Chennai,2023-11-27
ORD_31419,U_02361,851,45,2024-01-10,22.0,3.0,Hyderabad,2023-12-27
ORD_31420,U_02174,4995,30,2024-01-03,24.0,4.0,Chennai,2023-12-02
ORD_31421,U_02855,271,30,2024-01-26,13.0,,Gurgaon,2023-12-26
ORD_31422,U_03977,254,45,2024-01-11,15.0,,Chennai,2023-12-05
ORD_31423,U_03269,481,30,2024-01-12,45.0,3.0,Chennai,2024-01-22
ORD_31424,U_02001,567,30,2024-01-06,29.0,,Chennai,2023-12-23
ORD_31425,U_00730,1407,45,2024-01-17,51.0,5.0,Gurgaon,2024-01-09
ORD_31426,U_00346,1191,60,2024-02-25,37.0,5.0,Hyderabad,2023-12-07
ORD_31427,U_04214,1688,60,2024-02-14,22.0,4.0,Chennai,2024-01-12
ORD_31428,U_00910,1272,45,2024-02-19,15.0,4.0,Delhi,2023-11-06
ORD_31429,U_01836,193,60,2024-02-05,36.0,3.0,Delhi,2023-12-27
ORD_31430,U_02533,981,45,2024-02-21,41.0,4.0,Hyderabad,2023-11-22
ORD_31431,U_04796,123,45,2024-01-15,58.0,,Mumbai,2023-12-10
ORD_31432,U_03354,184,45,2024-01-13,15.0,,Mumbai,2023-12-02
ORD_31433,U_02294,4014,30,2024-01-04,21.0,5.0,Gurgaon,2023-12-22
ORD_31434,U_02519,2017,30,2024-01-24,26.0,5.0,Chennai,2023-11-27
ORD_31435,U_02834,1476,30,2024-01-31,18.0,5.0,Gurgaon,2023-11-05
ORD_31436,U_02145,230,30,2024-01-02,16.0,4.0,Mumbai,2023-12-28
ORD_31437,U_01689,1493,45,2024-02-28,17.0,4.0,Hyderabad,2023-11-24
ORD_31438,U_04943,1388,45,2024-01-14,43.0,,Mumbai,2023-12-18
ORD_31439,U_04369,162,30,2024-02-22,25.0,5.0,Gurgaon,2024-01-23
ORD_31440,U_04602,3932,30,2024-01-15,19.0,4.0,Chennai,2023-11-11
ORD_31441,U_01284,743,45,2024-02-02,44.0,,Delhi,2023-12-03
ORD_31442,U_04487,3912,30,2024-01-04,27.0,4.0,Delhi,2023-12-19
ORD_31443,U_04076,3444,30,2024-01-22,18.0,4.0,Hyderabad,2023-12-29
ORD_31444,U_04536,1736,45,2024-01-16,27.0,,Chennai,2023-12-08
ORD_31445,U_00428,817,45,2024-01-18,22.0,3.0,Gurgaon,2023-12-15
ORD_31446,U_03124,1562,60,2024-01-15,47.0,2.0,Mumbai,2023-12-21
ORD_31447,U_03785,957,60,2024-01-28,16.0,3.0,Hyderabad,2023-12-06
ORD_31448,U_03305,4825,30,2024-01-15,26.0,,Bangalore,2023-11-04
ORD_31449,U_02899,4578,30,2024-01-17,20.0,5.0,Chennai,2023-12-02
ORD_31450,U_03888,4343,30,2024-01-26,22.0,5.0,Delhi,2023-11-07
ORD_31451,U_04400,511,60,2024-02-09,55.0,3.0,Bangalore,2023-12-15
ORD_31452,U_01796,4769,30,2024-01-13,20.0,,Delhi,2023-12-02
ORD_31453,U_00728,1495,30,2024-01-01,22.0,4.0,Delhi,2023-12-02
ORD_31454,U_01430,2396,30,2024-01-05,20.0,,Chennai,2023-11-21
ORD_31455,U_00353,757,60,2024-01-20,19.0,,Delhi,2023-11-30
ORD_31456,U_01254,1453,45,2024-02-19,38.0,5.0,Gurgaon,2024-01-17
ORD_31457,U_01575,645,60,2024-01-05,24.0,,Chennai,2023-11-11
ORD_31458,U_02452,448,60,2024-01-04,31.0,1.0,Bangalore,2023-12-01
ORD_31459,U_02484,4447,30,2024-01-19,27.0,5.0,Delhi,2024-01-17
ORD_31460,U_04207,932,30,2024-02-19,64.0,,Hyderabad,2024-01-03
ORD_31461,U_01435,1132,30,2024-01-26,21.0,4.0,Chennai,2023-12-12
ORD_31462,U_03452,1466,60,2024-02-13,51.0,,Bangalore,2023-12-22
ORD_31463,U_02778,1180,60,2024-02-20,26.0,2.0,Chennai,2023-11-02
ORD_31464,U_02981,696,30,2024-01-28,21.0,4.0,Gurgaon,2023-11-25
ORD_31465,U_03611,421,45,2024-02-07,16.0,,Mumbai,2023-11-04
ORD_31466,U_03165,117,45,2024-02-10,16.0,5.0,Gurgaon,2024-01-22
ORD_31467,U_01522,989,30,2024-01-01,24.0,,Mumbai,2023-11-29
ORD_31468,U_04300,306,30,2024-01-05,20.0,1.0,Delhi,2023-11-19
ORD_31469,U_01828,676,30,2024-01-09,10.0,,Bangalore,2023-12-12
ORD_31470,U_03771,1719,45,2024-01-16,41.0,,Delhi,2023-12-29
ORD_31471,U_04161,369,30,2024-02-08,53.0,3.0,Delhi,2023-12-24
ORD_31472,U_02808,1505,60,2024-01-11,55.0,3.0,Gurgaon,2023-12-20
ORD_31473,U_04858,2598,30,2024-01-20,18.0,5.0,Chennai,2023-12-27
ORD_31474,U_04750,4242,30,2024-01-11,16.0,,Chennai,2023-11-20
ORD_31475,U_02756,1063,45,2024-02-14,31.0,1.0,Gurgaon,2023-12-19
ORD_31476,U_00637,1531,60,2024-01-25,103.0,3.0,Mumbai,2023-12-24
ORD_31477,U_03403,4173,30,2024-01-12,17.0,,Hyderabad,2024-01-18
ORD_31478,U_02034,1517,30,2024-02-26,20.0,3.0,Gurgaon,2023-12-12
ORD_31479,U_02470,736,60,2024-01-25,103.0,,Mumbai,2024-01-27
ORD_31480,U_02910,921,30,2024-01-07,62.0,,Delhi,2024-01-25
ORD_31481,U_02325,456,45,2024-02-06,42.0,5.0,Hyderabad,2023-12-01
ORD_31482,U_04239,834,60,2024-02-20,52.0,,Chennai,2023-11-27
ORD_31483,U_04726,1659,30,2024-01-16,14.0,5.0,Chennai,2023-12-21
ORD_31484,U_01440,1124,60,2024-02-21,21.0,4.0,Gurgaon,2023-11-24
ORD_31485,U_00314,800,30,2024-02-17,28.0,5.0,Mumbai,2023-11-20
ORD_31486,U_01314,166,60,2024-01-23,55.0,,Bangalore,2023-12-29
ORD_31487,U_04143,2537,30,2024-01-07,25.0,4.0,Chennai,2024-01-22
ORD_31488,U_04296,4587,30,2024-01-27,20.0,,Mumbai,2023-11-23
ORD_31489,U_04808,3172,30,2024-01-28,25.0,5.0,Bangalore,2023-11-09
ORD_31490,U_01059,1069,30,2024-01-11,29.0,,Bangalore,2023-12-01
ORD_31491,U_01537,879,45,2024-01-04,10.0,,Mumbai,2023-11-08
ORD_31492,U_04183,819,30,2024-02-16,23.0,4.0,Mumbai,2023-11-23
ORD_31493,U_01975,1760,30,2024-01-07,16.0,,Bangalore,2023-11-22
ORD_31494,U_01787,670,45,2024-01-12,55.0,4.0,Chennai,2023-11-27
ORD_31495,U_04225,865,30,2024-01-28,16.0,3.0,Mumbai,2024-01-27
ORD_31496,U_02107,479,60,2024-01-29,57.0,1.0,Hyderabad,2024-01-03
ORD_31497,U_04315,4435,30,2024-01-23,21.0,5.0,Hyderabad,2024-01-05
ORD_31498,U_00772,1574,60,2024-01-18,49.0,,Mumbai,2023-11-24
ORD_31499,U_01822,703,45,2024-01-29,24.0,,Gurgaon,2023-12-17
ORD_31500,U_02837,1162,60,2024-01-26,18.0,,Gurgaon,2023-11-19
ORD_31501,U_00612,1102,45,2024-01-24,27.0,,Delhi,2023-11-24
ORD_31502,U_04343,2176,30,2024-01-17,18.0,4.0,Delhi,2023-11-29
ORD_31503,U_04214,1003,30,2024-02-18,26.0,,Chennai,2024-01-12
ORD_31504,U_03660,1301,45,2024-02-21,19.0,,Delhi,2023-11-21
ORD_31505,U_03385,294,30,2024-02-11,50.0,,Mumbai,2024-01-24
ORD_31506,U_01089,1566,45,2024-02-21,34.0,,Delhi,2023-12-08
ORD_31507,U_03293,1190,45,2024-01-10,20.0,,Delhi,2024-01-28
ORD_31508,U_01233,814,45,2024-01-16,26.0,5.0,Bangalore,2024-01-11
ORD_31509,U_03625,865,60,2024-01-27,17.0,,Hyderabad,2023-11-16
ORD_31510,U_03970,1244,60,2024-02-22,36.0,4.0,Chennai,2024-01-15
ORD_31511,U_04791,227,30,2024-01-23,10.0,5.0,Chennai,2023-11-12
ORD_31512,U_00923,2065,30,2024-01-01,25.0,4.0,Bangalore,2024-01-16
ORD_31513,U_01003,1761,45,2024-01-13,27.0,5.0,Gurgaon,2024-01-12
ORD_31514,U_02244,785,45,2024-01-10,65.0,4.0,Gurgaon,2024-01-11
ORD_31515,U_04312,1161,45,2024-02-14,51.0,,Gurgaon,2023-12-19
ORD_31516,U_02135,1397,60,2024-02-11,97.0,4.0,Hyderabad,2023-12-16
ORD_31517,U_01807,572,30,2024-02-18,24.0,,Mumbai,2023-11-26
ORD_31518,U_00637,596,30,2024-01-31,28.0,2.0,Mumbai,2023-12-24
ORD_31519,U_02381,796,30,2024-01-22,27.0,5.0,Mumbai,2023-12-23
ORD_31520,U_03100,1767,30,2024-02-11,17.0,,Chennai,2023-12-31
ORD_31521,U_03031,3312,30,2024-01-21,20.0,,Delhi,2023-11-29
ORD_31522,U_01576,1371,45,2024-01-09,33.0,,Gurgaon,2024-01-02
ORD_31523,U_03220,2407,30,2024-01-01,25.0,,Delhi,2024-01-13
ORD_31524,U_02335,4554,30,2024-01-29,19.0,5.0,Mumbai,2023-11-20
ORD_31525,U_03422,1002,60,2024-02-20,29.0,,Mumbai,2024-01-07
ORD_31526,U_00959,147,30,2024-01-07,26.0,5.0,Delhi,2023-12-19
ORD_31527,U_01004,869,45,2024-02-22,30.0,3.0,Hyderabad,2023-11-05
ORD_31528,U_00448,101,60,2024-01-19,38.0,3.0,Delhi,2023-11-04
ORD_31529,U_01111,1736,45,2024-02-26,13.0,,Bangalore,2023-11-21
ORD_31530,U_02936,1054,45,2024-01-09,36.0,5.0,Mumbai,2023-12-07
